PRODUCT_ID,CATEGORY_ID,SUBCATEGORY_ID,PRODUCT_NAME,DESCRIPTION,BASE_PRICE,SALE_PRICE,STOCK_QUANTITY,WEIGHT_KG,IS_ACTIVE,CREATED_AT,BRAND,SKU,RATING,REVIEW_COUNT,DATA_SOURCE,BATCH_ID,LOADED_AT
817,2,204,Murphy Ltd One,"Language feel cell. Determine leave moment film question soon.
Its lose movement decision value structure. Will mother phone program inside. Benefit finally provide evidence.",958.2,814.47,168,6.65,False,2025-08-15 16:28:57.858,"Henry, Padilla and Johnson",SKU-91958,3.2,64,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
818,4,401,Drake-Chang Agent,Herself report poor discuss song wall decade. Your line improve young wonder find institution doctor.,596.61,588.86,860,5.08,True,2025-08-24 16:28:57.858,Marquez and Sons,SKU-41242,4.9,21,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
819,3,305,Harmon Inc Up,"Drop walk each system. Democratic value most door camera draw.
Onto second production physical film result. Ask bed think perform lead environmental reduce.",796.17,648.55,614,12.43,True,2025-08-14 16:28:57.858,Cruz PLC,SKU-91965,3.9,24,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
820,1,101,Hood and Sons Cold,No service may man consider field movement. Something attorney better particular goal enjoy evening. Agree beat break adult.,917.55,791.53,868,13.9,True,2025-09-01 16:28:57.858,Strickland and Sons,SKU-18126,4.8,60,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
821,1,103,Lawrence LLC Medical,"By already table provide box subject.
West about former other model change leg. Guy boy fast word official baby.",614.63,499.79,693,1.21,False,2025-08-31 16:28:57.858,Green LLC,SKU-59998,3.8,87,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
822,4,402,Powers-Ball On,"Six here attorney economic east. Tell not allow news very employee. Into fear magazine general.
Walk just newspaper fish way allow administration. Chance movie trial yard camera let.",865.94,807.01,10,9.12,True,2025-08-19 16:28:57.858,Lawrence Group,SKU-66112,4.8,85,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
823,1,103,Woods-Flynn Green,Particularly institution magazine wrong sometimes office world. Hard time break learn treatment size example. Behind help trade letter role.,654.41,626.0,464,10.39,True,2025-08-23 16:28:57.858,Krueger-Manning,SKU-24156,3.2,83,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
824,1,105,Valdez-Brady Evidence,"Action cut thought eat. Challenge say result write how heavy.
Enough agree decision increase factor. Young today student hope one single.",791.52,776.38,129,12.78,True,2025-09-07 16:28:57.858,"Santana, Gutierrez and Stevens",SKU-65182,4.0,88,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
825,4,402,Smith Group Cut,"Trip yeah share small. Camera site up wear. Language tend ready share.
Cost quality board east. Many tend crime cup particular religious. Effort senior trip detail anything ever difference.",250.72,202.79,130,6.3,True,2025-08-19 16:28:57.858,Nichols Inc,SKU-95420,4.5,48,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
826,5,505,"Edwards, Lewis and Andrews Provide","Mother miss his nation ok interesting carry. Per near play.
Receive project project example memory especially. Team police worker board trial mention system water. Collection guy environmental.",777.74,695.23,617,6.92,True,2025-09-09 16:28:57.858,Nguyen LLC,SKU-11059,4.0,94,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
827,2,201,Thomas-Morales From,"Suffer first bit rock. Fine far war old.
World power police fire. Certainly unit responsibility what assume market college. Picture when total campaign professor wide the.",245.01,236.94,879,1.19,True,2025-08-18 16:28:57.858,Davidson-Reed,SKU-36263,4.3,31,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
828,1,103,"Fuller, Brown and Pruitt Laugh","Business seat discover door computer. Year old over bag case TV.
Yes test we expert rich star. North determine top mission go site actually.
Market for other paper. Face value every produce.",197.46,185.41,478,12.04,True,2025-08-29 16:28:57.858,"Reynolds, Gonzalez and Martinez",SKU-85813,4.1,47,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
829,5,503,Wade-Salazar Deep,"Energy feel man century. Fish western choose. Culture tree car born strategy.
Past garden man hold. Story like agency director contain.",424.51,348.51,897,15.8,False,2025-09-08 16:28:57.858,Reyes LLC,SKU-38757,4.8,90,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
830,2,202,Hammond-Mendoza Direction,"Process record cost range region. Song early sister myself once. Worry book may friend kid.
Time message question. Fly read without sing guy heart. Stage surface kind else.",471.87,400.05,752,15.39,True,2025-09-07 16:28:57.858,"Rivas, Robles and Proctor",SKU-59271,3.4,28,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
831,1,103,Freeman-Robbins They,"Simply civil minute name door wide almost. Such outside tonight military. Late already writer so discover such minute war.
Establish much every forget agreement. Tell chance theory common continue.",19.79,15.95,117,2.93,True,2025-09-02 16:28:57.858,Lucas and Sons,SKU-92750,4.2,108,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
832,3,301,Smith LLC Task,Debate performance require keep many indicate. Right question establish despite full. Mean stuff record pass thought through collection.,975.56,819.04,178,4.46,True,2025-09-07 16:28:57.858,Mercado Inc,SKU-32843,3.7,72,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
833,2,202,"Ritter, Lawrence and Jackson Very","Term style pretty company property. Feel page door plan night young rise. She rate painting sort.
Soldier expect some above. Win address east garden sell within. Case truth something style.",204.03,197.62,932,2.11,True,2025-09-08 16:28:57.858,"Reyes, Johnson and Pennington",SKU-27988,3.8,106,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
834,1,103,Nelson-Rodriguez Add,Himself page very pick east cup animal. Show cover none listen shake. Animal leave executive money.,936.75,834.87,378,16.21,True,2025-09-04 16:28:57.858,Jarvis-Martinez,SKU-79065,5.0,84,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
835,4,401,Perez LLC Economic,"Blue region quality traditional here. Ground property yes audience power strategy.
Sing say shoulder walk small. Recognize song knowledge long. Interest opportunity deep risk his structure.",127.31,125.38,813,3.87,True,2025-08-16 16:28:57.858,Stevenson LLC,SKU-59054,3.6,61,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
836,2,201,Frank LLC Be,Region wait shoulder send stage environment over. Sometimes exactly interesting car student. Charge would expert against easy let lose.,765.45,641.31,548,5.95,True,2025-08-26 16:28:57.858,Lee-Carter,SKU-42397,3.1,42,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
837,2,205,Rivers Ltd Improve,Face region matter international. Sport property blue energy question challenge product.,968.7,869.7,744,1.72,True,2025-08-16 16:28:57.858,"Cain, Johnson and Cooper",SKU-96966,4.2,27,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
838,5,504,Martin-Wilson Whether,Industry have wonder several. Usually seek sport. Like ago chance half recently daughter clearly whose. Author read sense behavior agree direction under.,753.79,716.28,383,10.02,True,2025-08-24 16:28:57.858,Sanchez Ltd,SKU-52182,4.4,74,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
839,4,404,Montoya-Griffin Family,"Loss continue least safe. Model special position surface fact world. Third culture establish since.
Purpose certainly lead newspaper us worker. Executive radio wife involve.",479.02,421.63,943,15.83,True,2025-08-26 16:28:57.858,"Blake, Parker and Pratt",SKU-37158,3.4,37,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
840,4,402,"Rodriguez, Alvarez and Mccarthy Put",While nothing want task focus worker kind person. Us owner sort chance picture bit yes. Across interest air thank phone set.,401.94,355.72,386,11.47,True,2025-09-04 16:28:57.858,"Ward, Douglas and Gonzales",SKU-59034,3.5,15,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
841,2,201,"Rivera, Cain and Mckinney Month",Cell question affect interesting apply factor answer behavior. Every national concern court away throw represent forward.,302.1,262.92,597,0.92,True,2025-08-28 16:28:57.858,Hernandez LLC,SKU-54089,3.9,64,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
842,4,404,Munoz Group Skill,"Always campaign evening firm itself serious. Tv appear there expert though. Last analysis old economic finally.
Exist step Republican send do card. Throw daughter meeting. Although assume country.",373.84,322.77,391,0.59,True,2025-08-29 16:28:57.858,"Copeland, Wilson and Morales",SKU-44815,4.3,47,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
843,1,103,Reed-Bowman Ready,Four mission administration Democrat. Feeling entire right property prepare continue public. Low set back production.,844.18,767.64,80,15.74,True,2025-08-28 16:28:57.858,"Buckley, Williams and Walker",SKU-22898,3.2,56,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
502,2,201,"Ryan, Olson and Nelson Shake","Brother loss bit give several different someone sing. Officer build strong kid us.
Blue become local kitchen. Require sell memory drug.",535.83,460.35,269,10.88,True,2025-08-30 16:28:57.858,Lucero-Garrett,SKU-93627,4.0,96,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
501,4,402,"May, White and Hicks Some","Including product floor process development. Let town hour fear produce paper.
Official fall stock water similar. First news like agent establish activity. Point catch sister lead they picture.",571.03,496.53,749,9.42,True,2025-08-27 16:28:57.858,Ramirez-Harvey,SKU-88470,4.8,77,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
500,2,201,"Ewing, Foster and Cooley Space",Serve fast exactly point. Among enter last American alone join. My message American experience pass control.,692.36,654.19,256,17.98,True,2025-09-02 16:28:57.858,Jackson PLC,SKU-67344,4.1,73,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
172,4,402,Scott Inc Pm,Citizen such meet million citizen. Election require audience we writer beautiful low. Without probably hair right into social push. Look science well bank.,131.41,107.08,176,17.98,True,2025-08-17 16:28:57.858,Gibson-Gates,SKU-21506,4.6,46,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
159,1,105,"Foster, Diaz and Marshall Important",Mrs question network list world full thing west. Note four suffer student fall world five. Arm represent prove party.,974.91,965.82,557,10.2,True,2025-09-11 16:28:57.858,"Marquez, Smith and Norman",SKU-82633,3.0,69,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
160,1,104,Grant-Medina Nothing,"Trouble particular religious will inside.
Ever personal to bring. Return stock south enjoy PM stay.
Big listen industry just understand feeling. Decide continue eye out.",981.23,931.64,365,15.79,True,2025-09-05 16:28:57.858,"Jones, Rivers and Wood",SKU-96127,4.3,103,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
161,5,503,"Gonzalez, Bennett and Neal Agree","She sense yeah nothing pressure authority. Dinner sure rock field.
Party guess condition understand campaign child its next.",142.08,129.18,833,12.89,True,2025-09-02 16:28:57.858,Wheeler Ltd,SKU-99742,3.9,97,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
162,4,402,Wolfe-Blake Central,Half fall a produce able maintain maintain else. Win concern about central. Draw bad believe college account discussion.,813.38,767.19,966,9.21,True,2025-09-11 16:28:57.858,"Arias, Chen and Johnson",SKU-15741,4.6,14,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
163,3,303,Mercer-Willis Player,"Specific remember yard window ball opportunity message. Than hold think can.
News task reach note media during. All fact seem else. Best sing evening.",520.23,472.68,259,0.83,True,2025-08-18 16:28:57.858,Sweeney-Smith,SKU-47501,3.7,105,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
164,1,103,Contreras Group Lay,"Allow situation fund produce letter no west improve. Fact live chance item finish shoulder available.
A usually live produce and north maybe. Today try between beyond establish whom no.",280.48,245.03,910,8.06,True,2025-08-19 16:28:57.858,Bailey Group,SKU-60678,3.7,26,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
165,4,404,Jones-Nelson Hour,"Year clearly south western. Help hand mother family evidence. Order coach personal tell offer sound you. Thing up street benefit.
Interesting worker as shoulder poor. Organization end evening low.",373.67,337.75,820,1.74,True,2025-08-19 16:28:57.858,Hernandez-Kirk,SKU-66440,4.2,30,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
166,5,503,"Duncan, Chen and Smith Position",Another could leader mind agency. Matter leg tree environment. Water establish support by behind suddenly. Tree note computer other deal drug.,328.0,283.91,302,6.2,True,2025-09-11 16:28:57.858,"Hancock, Nelson and Rose",SKU-65851,3.3,61,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
167,3,304,Oconnell and Sons Television,Program fast wife morning become science life. Might reach individual past power.,51.93,51.01,629,19.96,True,2025-08-17 16:28:57.858,Allison-White,SKU-17518,3.2,88,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
168,4,403,Price-Jackson Step,Share public citizen relationship. Value how more lose only professor choice. In age style church prevent.,517.96,484.74,975,0.72,True,2025-08-21 16:28:57.858,"Downs, Mccarthy and Richardson",SKU-98878,4.6,5,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
169,2,201,"Peterson, Stephens and Schneider Recent","Assume forward debate worker. Ok movie teach. Son human write great.
Technology whom control although top. Along hear small new. Fall him wish record.",243.64,212.76,392,18.99,False,2025-08-24 16:28:57.858,"Maldonado, Davis and Deleon",SKU-30111,4.4,56,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
170,3,304,Williams-Jones Office,"Thing believe audience also understand start. Director among page small.
Win again six senior because week. Group save describe can seem happen finish some.",765.45,633.44,375,8.02,True,2025-08-26 16:28:57.858,Livingston and Sons,SKU-42717,4.9,7,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
171,2,204,Cummings-Wilson View,"Information all citizen employee. Religious property consider sure.
Again have movie suffer. Police industry represent.",522.57,476.76,268,15.52,True,2025-08-15 16:28:57.858,Smith-Guerrero,SKU-38124,5.0,42,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
173,3,301,"Massey, Thompson and Johnson Thing","Mention occur remain time. Key third job media. Threat better tough environmental talk add always.
Evidence color long good simple. From dark yard study second support.",554.5,542.45,871,3.23,True,2025-09-04 16:28:57.858,"Hart, Munoz and Wilson",SKU-93584,3.3,54,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
126,1,102,"Williams, Li and Curry Stage","You offer staff. Back require political long series suggest yard.
Moment national almost nor pattern the expert.",871.16,811.46,71,2.92,True,2025-08-26 16:28:57.858,Fuller-Hartman,SKU-14018,3.2,75,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
174,5,502,Robinson LLC Democratic,"Involve take nation speech. Dinner street worker country single consumer.
Last your dinner agree. Former research simply draw gun believe. Force those enough character wind direction.",130.15,124.74,242,15.83,False,2025-09-07 16:28:57.858,Mcdowell Ltd,SKU-82616,4.1,63,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
175,5,502,"Diaz, Wood and Escobar Nice",Gas job never. Song miss all election upon. Picture beautiful purpose ago white billion. Scientist several else will paper pressure.,615.83,500.76,407,19.99,True,2025-09-11 16:28:57.858,Hart-Sherman,SKU-78903,3.8,67,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
176,5,501,Boyd Group Important,"Down industry few close stage summer mission southern. Method bed once yeah. Coach contain most he.
Name hope soldier why really easy laugh matter. Box now environmental. Gas travel might source.",134.07,124.48,460,9.37,True,2025-09-03 16:28:57.858,Jones-Turner,SKU-26821,4.8,107,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
177,5,505,Curtis-Jarvis Pull,"Suffer believe then price important line remain. Name go make of camera. All region within fact best system.
Amount source soon. Outside model wait.
That seven stay amount. About long contain treat.",190.14,157.02,514,18.22,False,2025-08-14 16:28:57.858,Gomez-Perry,SKU-26274,4.0,46,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
178,2,202,Weber-Davidson Soon,"Idea until trade phone fund million. Down TV deep necessary generation our attorney.
Street upon dinner appear letter generation. Anything suffer during your vote plan street.",329.43,278.4,970,18.82,True,2025-08-22 16:28:57.858,"Smith, Warren and Jacobson",SKU-20336,3.5,90,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
179,5,503,Stanley-Price Increase,"How want north agent. Responsibility prepare well condition seven. Pull worker bed worker stop.
Street power concern mission weight. Dinner three baby authority last yourself economy live.",133.92,123.59,95,10.1,True,2025-09-04 16:28:57.858,Taylor-Stephenson,SKU-86106,3.3,88,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
180,5,505,Richard-Taylor Forget,Common agree democratic important fund whom look improve. Anything fly beautiful focus his important. Opportunity spend another thus sign form.,344.24,314.2,845,17.29,False,2025-08-15 16:28:57.858,"Anderson, Golden and Dunn",SKU-94076,4.5,39,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
181,2,205,Jones-Perez Approach,"Surface avoid themselves often close building. Win character office amount character perhaps be too.
Describe condition face billion. Enough herself knowledge size especially.",422.42,340.5,910,12.58,True,2025-08-24 16:28:57.858,Peters-Woodward,SKU-49596,4.0,93,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
182,4,403,"Long, Poole and Mcclain Central",Story then base from single information hot. Popular sit moment effect score. To serve easy effort interview fear.,459.01,372.71,450,8.37,True,2025-08-22 16:28:57.858,Ball Group,SKU-54589,4.2,48,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
183,3,303,"Allen, Bell and Graves Alone",Color race reveal act class bag political. Public form as size understand. Understand interest beautiful herself notice cell including.,975.62,928.92,527,11.28,True,2025-09-09 16:28:57.858,Schroeder-Alvarez,SKU-71141,3.2,64,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
184,2,202,Lee-Peterson Clearly,Wait arm alone model look statement remain audience. Strategy majority watch news message just. Sister cup among pull. School will standard.,105.84,104.69,884,12.35,True,2025-09-04 16:28:57.858,"Ramos, Perez and Reese",SKU-30932,4.6,82,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
185,3,302,Anderson-Johnson Behavior,"Big method stuff him model.
Sit cup from short sing rate. Agreement him maybe window suddenly section. Practice challenge talk cup.",765.49,764.87,478,10.03,True,2025-08-29 16:28:57.858,Williams and Sons,SKU-13037,3.2,55,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
186,5,504,"Stewart, Williams and Harris Level",Fall way reason collection body try involve. Get person anyone include.,967.02,886.44,49,1.11,True,2025-09-07 16:28:57.858,York-Clark,SKU-95755,4.3,39,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
158,5,505,"Henderson, Scott and Harvey Include","Author source popular bill. Fish during art. Easy animal walk itself.
Find cover would will beyond available affect. Finally analysis politics help set member. Its law fly forget street.",249.52,214.15,1,12.33,True,2025-09-09 16:28:57.858,Hall-Kent,SKU-64600,3.4,88,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
157,1,102,Jones-Vaughn Water,"War factor argue success.
Window administration class capital gas law return. Add indeed position could.
Realize move civil middle may order reason. Return mean number best.",425.63,393.52,64,2.31,True,2025-08-19 16:28:57.858,Malone PLC,SKU-88215,4.1,88,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
156,1,103,"Davis, Hamilton and West Religious",Leave ability author loss drop exactly million trial. Blue year stop magazine let coach worker. Wait well wrong letter work remember.,223.5,203.33,744,12.22,True,2025-09-09 16:28:57.858,Strickland LLC,SKU-47762,3.5,20,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
155,2,201,Miles-Robinson Eight,Girl camera cause opportunity strong. Measure detail total personal least ask agency two. Study side head environment history time network spend.,294.01,262.99,851,2.86,True,2025-08-18 16:28:57.858,Thompson-Parker,SKU-68799,4.2,17,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
128,2,202,"Sandoval, Pearson and Petty Natural","Per behavior three matter treat. Along century child pretty school half cup.
Exist floor pretty able air. Bad lead road wrong. Yet national vote individual light.
Build budget no will price.",756.89,707.54,278,8.92,True,2025-09-12 16:28:57.858,"White, Burns and White",SKU-89570,3.9,43,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
129,2,205,"Carter, Williams and Young End",Activity rate attention deal investment situation able. Bed civil prepare fast. Law paper imagine.,122.68,100.86,694,13.6,True,2025-08-31 16:28:57.858,"Rose, Kim and Velasquez",SKU-97442,3.6,34,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
130,4,405,Stewart-Neal Get,"Section teacher south class. Population throw view major might. Indeed million animal.
Voice room build single. Once certain similar join campaign green be popular.",64.23,55.26,216,15.37,True,2025-09-07 16:28:57.858,Smith-Hancock,SKU-47938,3.7,2,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
131,4,404,Beasley Inc Improve,"Person laugh give more. Black administration near senior on color film summer. Church perhaps reach against.
Total another skill suffer understand example. Federal develop husband together free vote.",183.94,166.74,235,10.06,True,2025-09-01 16:28:57.858,Kelly-Stewart,SKU-56421,3.1,102,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
132,1,104,"Thompson, Skinner and Lee Natural","Soon soon sell most imagine lay. Approach past fall stop day decide.
Cover out white bed interview look water help. Across interest wish rich parent fast.",28.55,23.29,320,11.56,True,2025-08-15 16:28:57.858,Brown-Hanson,SKU-93904,3.8,21,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
133,4,401,"Jenkins, Jordan and Smith Home","Whom turn pressure actually we too call. Include watch lose stage his bag eight yourself.
Risk forward reflect girl. Spend such movement up approach. Education strong though pick.",966.54,928.13,632,9.26,True,2025-09-08 16:28:57.858,Spencer PLC,SKU-57428,3.2,18,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
134,2,204,Sanchez Ltd Late,Appear six time while industry half none home. Yard enjoy machine doctor trade cut analysis past.,592.98,483.71,891,6.27,True,2025-08-28 16:28:57.858,Martinez-Rodgers,SKU-53655,4.6,16,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
135,5,501,"Lee, Williams and Herman Still",Herself common goal friend. Four PM tough record break agreement. Security point claim address somebody.,535.3,525.23,357,7.09,True,2025-09-07 16:28:57.858,Santiago LLC,SKU-94599,4.6,37,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
136,1,102,"Gamble, Fowler and Odonnell Heavy",Marriage continue surface among same. Next impact trial then item. Own least tree key coach. Station management central in various.,263.41,242.46,778,15.21,False,2025-09-08 16:28:57.858,"Villegas, Dunn and Williams",SKU-92306,4.0,107,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
137,5,505,Malone PLC Doctor,President affect contain information. Know themselves law cell plan military. Window scientist staff quite.,454.42,443.7,658,12.74,True,2025-08-15 16:28:57.858,"Garcia, Roman and Massey",SKU-92210,3.6,63,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
138,1,104,"Morris, Zavala and Davis My","What call hand effort feel among she. Find exist its imagine serious.
Owner decade process. Person identify statement read situation draw measure. Right begin model soon notice.",447.79,429.55,605,1.22,True,2025-09-04 16:28:57.858,Mcgee-Gutierrez,SKU-50685,3.9,13,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
139,1,103,Jordan-Mendoza Tough,"Red window great church. Pick finish president thank. Material ground here model however.
Young each his care economy. Low machine major always quality customer plant affect.",833.38,774.15,1000,17.12,True,2025-09-11 16:28:57.858,Mcbride Group,SKU-76462,3.8,87,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
140,5,501,Bullock-Rodriguez Eight,"Glass paper own current act. Stay difficult also chance experience fall. Allow high ten arm military color.
Source fast provide. Increase do down art. Them as yard go.",455.24,416.24,192,6.5,True,2025-08-19 16:28:57.858,Miller-Robles,SKU-29773,4.9,61,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
141,1,103,King and Sons Mother,"Receive appear figure. New field senior include agent former world. Everything rise investment ready.
Other reflect real month. Debate human final hour short off well hand. Perhaps industry city.",982.56,885.2,176,0.88,True,2025-09-11 16:28:57.858,Carter Group,SKU-67595,4.0,89,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
142,2,203,Mcguire-Smith Care,Foot move ever PM fall. So student return represent. Agreement where there resource everyone environmental certain national.,379.12,332.67,793,6.83,True,2025-09-04 16:28:57.858,Ross-Fisher,SKU-92691,4.3,17,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
143,3,301,Jones-Sanders Movement,"Officer season language anything. Poor stop security.
Us rock listen public win guy. Surface memory quickly but where resource political foot.",562.38,481.87,741,17.05,True,2025-09-01 16:28:57.858,Wilson-Lewis,SKU-88997,4.7,45,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
144,1,105,Dennis Ltd Air,"Usually several third mouth art game capital. Hold wall while of do language western.
Standard traditional material. Drive film blood daughter language.",666.98,580.25,990,13.16,True,2025-08-15 16:28:57.858,Dominguez Ltd,SKU-26901,4.2,16,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
145,3,305,Serrano Group Small,Whom become black treatment must street. Investment size talk late pass movement. Reason your enough evening meeting.,382.91,331.49,130,13.44,True,2025-08-19 16:28:57.858,Gray PLC,SKU-99838,4.8,15,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
146,4,405,Watson Ltd Stand,Whatever degree head body area. Heart difference opportunity through customer sort.,368.21,317.31,973,4.36,True,2025-09-02 16:28:57.858,"Adams, Trujillo and Jones",SKU-73736,3.4,22,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
