EVENT_ID,CUSTOMER_ID,PRODUCT_ID,EVENT_TYPE,EVENT_DATE,DEVICE_TYPE,SESSION_ID,CREATED_AT,DATA_SOURCE,BATCH_ID,LOADED_AT
18219,922,396,search,2024-10-11 00:00:00.000000,tablet,session_91393,2024-10-11 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18220,922,698,search,2024-11-24 00:00:00.000000,mobile,session_54527,2024-11-24 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18221,922,584,cart_remove,2024-10-14 00:00:00.000000,mobile,session_74050,2024-10-14 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18223,922,23,search,2024-10-27 00:00:00.000000,desktop,session_94908,2024-10-27 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18122,917,47,wishlist_add,2024-10-16 00:00:00.000000,tablet,session_49559,2024-10-16 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18224,922,478,wishlist_add,2024-10-08 00:00:00.000000,mobile,session_79077,2024-10-08 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18225,922,31,cart_add,2024-12-05 00:00:00.000000,mobile,session_78801,2024-12-05 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18226,922,268,purchase,2024-10-22 00:00:00.000000,desktop,session_36212,2024-10-22 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18227,922,845,cart_add,2024-10-17 00:00:00.000000,mobile,session_29055,2024-10-17 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18228,922,316,search,2024-10-24 00:00:00.000000,tablet,session_16688,2024-10-24 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18229,922,688,view,2024-09-20 00:00:00.000000,desktop,session_88007,2024-09-20 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18230,922,338,search,2024-09-23 00:00:00.000000,desktop,session_83071,2024-09-23 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18231,922,148,purchase,2024-11-19 00:00:00.000000,mobile,session_98491,2024-11-19 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18232,923,713,purchase,2024-11-03 00:00:00.000000,desktop,session_92314,2024-11-03 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18233,923,115,cart_remove,2024-11-04 00:00:00.000000,mobile,session_35048,2024-11-04 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18208,922,88,purchase,2024-11-20 00:00:00.000000,tablet,session_43508,2024-11-20 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18236,923,994,purchase,2024-03-13 00:00:00.000000,desktop,session_85034,2024-03-13 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18237,923,272,cart_remove,2024-10-09 00:00:00.000000,tablet,session_39663,2024-10-09 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18383,931,804,view,2024-11-22 00:00:00.000000,desktop,session_85939,2024-11-22 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18238,923,883,view,2024-04-23 00:00:00.000000,desktop,session_40882,2024-04-23 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18240,923,845,purchase,2024-11-20 00:00:00.000000,mobile,session_17311,2024-11-20 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18241,923,837,cart_remove,2024-01-25 00:00:00.000000,mobile,session_36794,2024-01-25 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18242,923,20,purchase,2023-12-30 00:00:00.000000,mobile,session_96929,2023-12-30 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18243,923,966,purchase,2024-10-30 00:00:00.000000,desktop,session_16753,2024-10-30 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18244,923,897,cart_add,2023-12-17 00:00:00.000000,desktop,session_87596,2023-12-17 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18245,923,229,view,2023-12-03 00:00:00.000000,tablet,session_67763,2023-12-03 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18246,923,35,cart_add,2024-07-14 00:00:00.000000,mobile,session_96443,2024-07-14 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18247,923,703,wishlist_add,2024-11-03 00:00:00.000000,mobile,session_58920,2024-11-03 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18248,923,223,view,2024-06-07 00:00:00.000000,mobile,session_50100,2024-06-07 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18249,923,821,wishlist_add,2024-12-10 00:00:00.000000,desktop,session_32650,2024-12-10 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18250,924,650,purchase,2023-05-04 00:00:00.000000,desktop,session_62408,2023-05-04 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18251,924,706,wishlist_add,2024-03-29 00:00:00.000000,tablet,session_55444,2024-03-29 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18252,924,571,search,2023-12-29 00:00:00.000000,desktop,session_94024,2023-12-29 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18253,924,397,search,2023-10-22 00:00:00.000000,tablet,session_87743,2023-10-22 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18254,924,394,purchase,2023-08-06 00:00:00.000000,tablet,session_34358,2023-08-06 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18255,924,365,cart_add,2023-05-14 00:00:00.000000,tablet,session_16771,2023-05-14 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18256,924,417,view,2023-10-03 00:00:00.000000,desktop,session_32558,2023-10-03 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18257,924,936,cart_remove,2024-06-08 00:00:00.000000,tablet,session_10907,2024-06-08 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18258,924,25,purchase,2023-07-12 00:00:00.000000,desktop,session_61581,2023-07-12 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18259,924,267,cart_add,2024-06-22 00:00:00.000000,tablet,session_91000,2024-06-22 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18260,924,385,wishlist_add,2023-09-23 00:00:00.000000,tablet,session_94741,2023-09-23 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18261,924,267,purchase,2023-12-25 00:00:00.000000,desktop,session_80675,2023-12-25 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18262,924,787,purchase,2023-07-26 00:00:00.000000,mobile,session_52977,2023-07-26 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18264,924,587,view,2024-06-30 00:00:00.000000,tablet,session_42583,2024-06-30 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18007,911,187,view,2024-12-07 00:00:00.000000,mobile,session_62016,2024-12-07 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18239,923,999,purchase,2024-04-12 00:00:00.000000,mobile,session_55800,2024-04-12 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18263,924,467,view,2024-04-18 00:00:00.000000,mobile,session_82718,2024-04-18 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18267,924,256,purchase,2023-08-18 00:00:00.000000,mobile,session_65826,2023-08-18 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18265,924,880,search,2023-06-10 00:00:00.000000,mobile,session_77319,2023-06-10 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18269,925,455,wishlist_add,2024-10-10 00:00:00.000000,desktop,session_70175,2024-10-10 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18270,925,874,view,2024-12-13 00:00:00.000000,tablet,session_11667,2024-12-13 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18271,925,221,cart_remove,2024-12-09 00:00:00.000000,desktop,session_54793,2024-12-09 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18272,925,419,wishlist_add,2024-11-10 00:00:00.000000,desktop,session_14755,2024-11-10 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18273,925,980,search,2024-12-11 00:00:00.000000,mobile,session_49942,2024-12-11 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18274,925,368,search,2024-11-29 00:00:00.000000,mobile,session_34149,2024-11-29 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18275,925,723,cart_add,2024-11-10 00:00:00.000000,mobile,session_24483,2024-11-10 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18276,925,560,cart_remove,2024-11-04 00:00:00.000000,tablet,session_83834,2024-11-04 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18277,925,562,cart_remove,2024-10-23 00:00:00.000000,mobile,session_48306,2024-10-23 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18278,925,443,search,2024-11-19 00:00:00.000000,mobile,session_33066,2024-11-19 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18279,925,493,search,2024-12-15 00:00:00.000000,desktop,session_22004,2024-12-15 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18280,925,404,purchase,2024-11-29 00:00:00.000000,mobile,session_27678,2024-11-29 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18281,925,571,purchase,2024-10-21 00:00:00.000000,tablet,session_42238,2024-10-21 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18282,925,171,view,2024-11-12 00:00:00.000000,desktop,session_81779,2024-11-12 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18283,925,373,search,2024-12-02 00:00:00.000000,tablet,session_57258,2024-12-02 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18284,925,292,cart_add,2024-12-02 00:00:00.000000,mobile,session_41339,2024-12-02 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18285,925,711,cart_remove,2024-12-02 00:00:00.000000,tablet,session_84737,2024-12-02 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18286,925,848,cart_add,2024-11-15 00:00:00.000000,desktop,session_45417,2024-11-15 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18287,925,180,wishlist_add,2024-11-22 00:00:00.000000,tablet,session_87245,2024-11-22 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18288,925,676,wishlist_add,2024-11-25 00:00:00.000000,mobile,session_19530,2024-11-25 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18289,925,23,wishlist_add,2024-11-01 00:00:00.000000,desktop,session_69942,2024-11-01 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18290,925,325,wishlist_add,2024-11-03 00:00:00.000000,tablet,session_63544,2024-11-03 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18291,925,98,cart_remove,2024-11-17 00:00:00.000000,desktop,session_92572,2024-11-17 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18266,924,177,view,2024-04-25 00:00:00.000000,tablet,session_17043,2024-04-25 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18292,925,50,cart_remove,2024-10-30 00:00:00.000000,mobile,session_77349,2024-10-30 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18293,925,203,cart_remove,2024-12-02 00:00:00.000000,tablet,session_27555,2024-12-02 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18295,926,725,cart_remove,2023-09-16 00:00:00.000000,desktop,session_21306,2023-09-16 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18325,927,104,purchase,2024-10-11 00:00:00.000000,tablet,session_62008,2024-10-11 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18326,927,57,purchase,2024-07-10 00:00:00.000000,mobile,session_81240,2024-07-10 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18297,926,83,view,2023-09-24 00:00:00.000000,desktop,session_19419,2023-09-24 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18298,926,753,cart_remove,2024-10-17 00:00:00.000000,mobile,session_15766,2024-10-17 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18299,926,196,view,2023-09-26 00:00:00.000000,mobile,session_92847,2023-09-26 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18300,926,82,search,2024-10-11 00:00:00.000000,desktop,session_28111,2024-10-11 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18301,926,97,purchase,2024-02-21 00:00:00.000000,mobile,session_64269,2024-02-21 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18302,926,621,cart_remove,2024-08-06 00:00:00.000000,desktop,session_79008,2024-08-06 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18303,926,338,cart_remove,2024-05-09 00:00:00.000000,desktop,session_89091,2024-05-09 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18304,926,277,purchase,2024-01-26 00:00:00.000000,tablet,session_81902,2024-01-26 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18305,926,143,view,2024-11-10 00:00:00.000000,mobile,session_46786,2024-11-10 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18306,926,760,purchase,2024-07-30 00:00:00.000000,desktop,session_61508,2024-07-30 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18307,926,337,cart_remove,2024-05-30 00:00:00.000000,tablet,session_11218,2024-05-30 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18308,926,570,purchase,2024-12-03 00:00:00.000000,tablet,session_60236,2024-12-03 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18309,926,968,purchase,2024-10-31 00:00:00.000000,tablet,session_83700,2024-10-31 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18310,926,780,cart_remove,2024-09-30 00:00:00.000000,desktop,session_49292,2024-09-30 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18311,926,464,search,2024-07-30 00:00:00.000000,mobile,session_88962,2024-07-30 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18312,926,62,wishlist_add,2024-11-18 00:00:00.000000,tablet,session_56483,2024-11-18 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18313,926,325,cart_add,2024-05-29 00:00:00.000000,tablet,session_41526,2024-05-29 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18314,926,61,cart_remove,2023-11-23 00:00:00.000000,mobile,session_19028,2023-11-23 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18315,926,96,cart_remove,2023-10-25 00:00:00.000000,mobile,session_26479,2023-10-25 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18316,926,394,wishlist_add,2024-07-27 00:00:00.000000,mobile,session_28928,2024-07-27 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18317,926,937,view,2024-11-06 00:00:00.000000,tablet,session_98319,2024-11-06 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18318,927,198,wishlist_add,2024-05-31 00:00:00.000000,tablet,session_87510,2024-05-31 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18319,927,820,cart_remove,2024-12-11 00:00:00.000000,tablet,session_35823,2024-12-11 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18320,927,308,cart_remove,2024-08-08 00:00:00.000000,desktop,session_81608,2024-08-08 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18322,927,493,view,2024-08-28 00:00:00.000000,desktop,session_82613,2024-08-28 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18296,926,955,purchase,2023-10-19 00:00:00.000000,tablet,session_40335,2023-10-19 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18321,927,790,view,2024-06-08 00:00:00.000000,mobile,session_66551,2024-06-08 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18323,927,513,view,2024-12-07 00:00:00.000000,mobile,session_46171,2024-12-07 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18338,928,934,wishlist_add,2024-11-20 00:00:00.000000,tablet,session_69904,2024-11-20 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18327,927,276,purchase,2024-12-14 00:00:00.000000,mobile,session_85325,2024-12-14 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18328,927,594,view,2024-06-27 00:00:00.000000,desktop,session_90955,2024-06-27 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18329,927,881,search,2024-08-11 00:00:00.000000,desktop,session_65739,2024-08-11 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18330,927,968,cart_add,2024-05-22 00:00:00.000000,tablet,session_88035,2024-05-22 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18331,927,921,search,2024-10-06 00:00:00.000000,tablet,session_81272,2024-10-06 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18332,927,881,view,2024-10-18 00:00:00.000000,mobile,session_94282,2024-10-18 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18333,927,426,view,2024-06-30 00:00:00.000000,mobile,session_27502,2024-06-30 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18334,928,428,purchase,2024-06-04 00:00:00.000000,mobile,session_48862,2024-06-04 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18335,928,586,search,2023-09-12 00:00:00.000000,desktop,session_29725,2023-09-12 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18336,928,419,cart_remove,2023-08-12 00:00:00.000000,desktop,session_44983,2023-08-12 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18337,928,203,view,2024-08-07 00:00:00.000000,tablet,session_21437,2024-08-07 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18339,928,264,search,2024-04-21 00:00:00.000000,desktop,session_68457,2024-04-21 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18294,925,353,cart_add,2024-10-14 00:00:00.000000,tablet,session_36303,2024-10-14 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18340,928,108,cart_remove,2023-12-05 00:00:00.000000,tablet,session_63992,2023-12-05 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18341,928,211,cart_add,2023-11-20 00:00:00.000000,desktop,session_60887,2023-11-20 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18342,928,860,view,2023-09-12 00:00:00.000000,desktop,session_33813,2023-09-12 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18343,928,462,view,2024-09-12 00:00:00.000000,desktop,session_25916,2024-09-12 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18344,928,52,cart_remove,2024-03-28 00:00:00.000000,tablet,session_30665,2024-03-28 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18345,928,618,purchase,2024-05-07 00:00:00.000000,desktop,session_17425,2024-05-07 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18346,928,234,purchase,2023-09-10 00:00:00.000000,desktop,session_15811,2023-09-10 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18347,928,726,view,2023-05-30 00:00:00.000000,mobile,session_37108,2023-05-30 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18348,928,846,view,2024-08-13 00:00:00.000000,tablet,session_84014,2024-08-13 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18349,929,95,purchase,2024-08-18 00:00:00.000000,mobile,session_98534,2024-08-18 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18324,927,208,cart_add,2024-06-19 00:00:00.000000,desktop,session_13562,2024-06-19 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18268,924,701,cart_add,2024-12-01 00:00:00.000000,desktop,session_86472,2024-12-01 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18350,929,946,wishlist_add,2023-07-16 00:00:00.000000,desktop,session_88993,2023-07-16 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18384,931,285,cart_add,2024-10-24 00:00:00.000000,mobile,session_36099,2024-10-24 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18355,929,87,wishlist_add,2023-04-09 00:00:00.000000,desktop,session_69324,2023-04-09 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18357,929,669,wishlist_add,2023-05-21 00:00:00.000000,mobile,session_71106,2023-05-21 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18358,929,607,cart_add,2024-04-25 00:00:00.000000,tablet,session_38278,2024-04-25 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18359,929,465,search,2024-06-07 00:00:00.000000,mobile,session_74893,2024-06-07 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18360,929,11,wishlist_add,2024-03-19 00:00:00.000000,mobile,session_38887,2024-03-19 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
18361,929,729,wishlist_add,2024-06-23 00:00:00.000000,desktop,session_69115,2024-06-23 00:00:00.000000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
